Length,Width,Thickness
23.75022,21.81579,2.09738
29.2577,21.35935,2.01137
27.4154,24.27078,2.12086
28.54711,21.69353,2.0136
29.45042,20.56883,2.14481
21.53706,21.28693,2.0927
25.13473,20.96524,2.31441
24.87252,24.49026,2.48694
27.58596,21.91983,2.08634
29.72769,20.17602,2.47414
29.55058,28.26456,2.45814
27.76498,26.00847,2.40621
22.21952,21.10308,2.21066
27.26926,21.85035,2.48326
29.61462,21.10199,2.13157
28.32192,23.35248,2.35457
25.15766,20.05406,2.48412
26.64428,24.43017,2.40818
26.26106,25.47741,2.19379
29.11244,21.95238,2.25652
27.52291,22.53419,2.09492
28.57273,24.36343,2.27813
27.48802,27.42256,2.26255
26.54188,25.18113,2.3135
27.08227,20.47276,2.39318
26.89895,22.6394,2.00353
21.43297,21.14035,2.47776
24.36375,22.88128,2.31355
28.45657,25.85208,2.39695
27.7575,20.00865,2.21904
29.77771,27.56949,2.4296
27.86059,22.50457,2.43808
23.5809,21.28606,2.49574
25.80685,25.18136,2.01575
25.00225,24.50283,2.37748
29.82788,29.63201,2.36002
24.05963,21.68196,2.48414
29.66643,26.36544,2.1389
28.84132,20.94192,2.02891
27.36418,20.36196,2.46459
27.61879,21.08304,2.05565
22.58986,21.0589,2.38906
28.68882,24.73072,2.3206
27.2026,23.01735,2.15111
29.22069,21.2083,2.4844
26.04303,21.46413,2.40155
28.85652,20.5509,2.00965
23.43419,21.33457,2.3804
26.29091,24.92953,2.04636
26.89273,21.65303,2.05194
25.12089,21.45405,2.31932
23.01607,21.05083,2.20698
29.25,27.17832,2.30777
21.72331,20.3029,2.13779
28.88408,25.51424,2.2938
28.87389,25.67151,2.06925
27.71896,20.35172,2.21079
29.93686,21.2618,2.10737
27.38093,22.08643,2.46381
25.59965,24.50827,2.36054
25.6027,24.38066,2.06506
28.58163,28.12628,2.43287
29.04052,24.58799,2.33396
24.96321,24.2252,2.10132
24.29778,20.43224,2.14853
22.80463,20.63091,2.13614
28.887,26.0489,2.28228
25.28248,24.5964,2.01876
23.24357,22.57879,2.1354
28.54906,22.62271,2.25202
27.23972,20.20596,2.00795
24.70285,21.25497,2.40728
29.94604,29.57443,2.03684
29.97261,21.74165,2.47368
23.55717,20.04623,2.30815
24.99942,21.82277,2.32559
25.68575,23.28127,2.31212
25.76853,20.16894,2.36884
23.05256,20.36805,2.36062
23.11291,21.79504,2.31822
23.11391,20.49294,2.44724
21.34926,20.16587,2.20525
26.79088,25.10353,2.08598
26.174,23.24595,2.10473
27.2941,20.25036,2.37913
28.1347,21.3457,2.32761
28.18557,25.57388,2.34106
28.79029,24.23435,2.30191
23.91971,23.68037,2.22379
29.17402,22.18848,2.34663
26.26052,24.01669,2.02843
26.38962,20.91094,2.41853
29.06077,25.58515,2.24324
29.6458,20.39404,2.17672
28.65634,23.16817,2.15583
24.50583,20.54924,2.09204
29.31688,28.08831,2.27037
24.95856,21.59041,2.48571
28.91894,25.75221,2.23385
27.21532,20.96913,2.27888
23.69397,20.62046,2.32843
29.52406,27.50039,2.3858
24.7023,20.71363,2.33755
28.29606,20.42438,2.35703
25.79153,20.14768,2.05474
27.27938,23.72243,2.22238
26.90189,20.40326,2.2647
28.12686,21.70924,2.41846
29.30759,26.54891,2.47428
28.83197,27.01715,2.47597
24.5299,23.21103,2.01128
26.88266,23.10052,2.02957
27.03224,21.82354,2.33246
22.86869,22.44734,2.04744
28.83306,24.99764,2.357
25.51924,21.20619,2.49009
21.60068,20.22331,2.09046
28.74686,20.88338,2.85947
29.47503,24.96621,2.59996
26.72211,26.26854,2.83663
29.13918,23.80753,2.90181
28.17068,24.07105,2.68437
26.02315,20.65211,2.59199
26.0028,22.65589,2.50474
29.05738,27.87894,2.93509
23.35902,21.43871,2.99855
28.24494,21.18813,2.90197
29.93473,23.80709,2.61877
27.99864,22.66064,2.54476
27.52099,27.17778,2.8745
29.05235,29.02208,2.81723
28.56377,28.39457,2.79773
28.37841,27.02208,2.71789
28.15779,21.61449,2.65084
27.86053,22.02749,2.82619
29.75776,20.4377,2.7633
25.89758,23.42531,2.68801
29.42486,21.00606,2.68471
29.22472,23.48511,2.68413
25.98778,23.43013,2.99104
28.37691,26.10553,2.86811
29.03391,28.34731,3.09286
27.68793,22.96512,3.48561
26.68633,26.47297,3.10506
27.77294,25.90406,3.28714
23.20645,20.16271,3.25689
26.87457,25.59501,3.03119
23.04284,20.57811,3.40452
25.74666,20.77319,3.0323
23.90188,20.94737,3.15848
28.94411,23.73746,3.35525
27.55161,20.82793,3.00755
37.12672,20.70368,1.3661
35.79013,27.08793,1.38205
30.07508,27.61206,1.23933
35.90109,22.2483,1.17561
31.09752,24.12658,1.47081
34.78315,22.49032,1.36541
37.27531,25.89058,1.05414
33.74558,25.19734,1.04491
36.22154,21.54914,1.12526
33.0299,22.52623,1.13793
33.45588,28.05258,1.20995
39.32013,26.82347,1.16141
34.88642,24.31627,1.43025
36.56529,23.55392,1.33719
37.31346,22.22045,1.01878
30.75155,29.44955,1.00563
33.21132,23.23686,1.18257
30.65682,24.23909,1.41441
34.77267,24.01956,1.22137
38.5747,22.62463,1.06507
30.32041,26.11873,1.44014
39.56367,23.89549,1.1656
33.39043,22.16453,1.41629
30.75166,27.22718,1.22394
38.34336,28.89057,1.16697
32.49952,21.10264,1.44439
34.67966,23.7179,1.12133
38.56774,22.75761,1.47547
31.92522,20.2132,1.27625
38.88241,24.96792,1.41694
35.78767,28.2363,1.33468
37.91849,27.41987,1.3156
30.0167,25.04774,1.15518
39.49888,22.0952,1.1496
30.6028,20.20917,1.16709
37.19493,24.32866,1.25615
36.0567,20.19838,1.14089
39.9126,25.92134,1.47712
37.96788,26.45404,1.11853
30.61933,28.84448,1.19141
30.52324,25.34968,1.01591
36.38427,27.99605,1.00938
35.88078,29.31936,1.29553
33.20369,23.15022,1.35529
31.87095,20.72207,1.32627
33.44474,27.68749,1.06549
30.25448,27.42322,1.36241
31.91263,20.41763,1.49915
34.25978,29.92038,1.15662
35.52063,25.74355,1.40647
31.8843,28.19484,1.0075
34.50764,21.58122,1.35708
35.99801,20.46337,1.08166
39.77828,29.61556,1.08686
34.91765,27.95404,1.16959
31.31183,21.38007,1.03234
35.56421,29.62449,1.42315
32.1685,24.06297,1.10469
39.94856,20.24451,1.25841
31.52208,23.88061,1.14674
35.4184,21.12182,1.30492
37.29582,3.40527,0.96736
39.69338,0.03022,0.53501
34.82881,9.17754,0.91159
36.8816,6.2768,0.9386
35.76063,2.0832,0.97935
35.17492,3.15229,0.57651
30.47925,6.71157,0.88284
39.39233,6.11117,0.60852
33.96226,9.50157,0.65777
35.91243,2.11578,0.65193
38.02746,0.40851,0.59567
39.58315,8.11135,0.92803
33.49494,7.85801,0.79853
31.7959,6.17019,0.93203
32.05683,6.51521,0.94822
36.32355,9.70453,0.84366
31.7987,0.39242,0.62228
33.73846,5.90108,0.79555
38.7854,9.56191,0.57283
38.71844,5.93219,0.82977
34.86204,8.10293,0.88825
38.51736,4.90668,0.76376
31.33701,4.73585,0.8456
35.60055,1.82512,0.54324
33.37193,0.75255,0.55566
31.36279,2.37298,0.59033
37.41539,1.86451,0.78223
38.36611,4.39719,0.51488
31.83048,2.97605,0.75766
37.61957,0.75184,0.86659
37.47394,1.75216,0.69703
33.24136,2.84614,0.66316
37.61885,1.18104,0.95965
38.46662,9.73958,0.52544
33.86799,2.66779,0.91338
35.48866,7.58854,0.71723
31.95853,9.2563,0.91221
38.01631,6.85326,0.73304
35.30553,3.83902,0.55512
35.62384,5.28838,0.97782
36.81366,3.8506,0.91905
37.83619,1.10793,0.74486
34.93165,2.84974,0.8898
37.04572,6.35297,0.78956
33.76499,9.00276,0.79117
38.43139,3.34276,1.29352
36.96087,1.49075,1.49185
33.86577,8.75615,1.14407
31.85327,8.56534,1.08246
32.55838,3.45127,1.41494
32.21831,8.64355,1.26039
33.77609,6.1575,1.15269
33.96154,9.07363,1.2932
32.87295,3.0119,1.40425
36.06434,5.35549,1.43376
31.01023,1.94099,1.37896
36.71183,1.55727,1.47201
39.06077,1.69018,1.16112
32.73917,7.52944,1.40775
36.38808,2.29851,1.29736
37.93995,9.52936,1.06723
35.18296,9.91948,1.27828
33.58639,0.66631,1.21342
33.73006,2.94548,1.09506
31.83109,3.53796,1.3637
37.63065,1.3269,1.16442
37.52755,0.11859,1.22687
33.46046,5.75019,1.03277
37.15258,1.59958,1.09816
38.44638,0.18109,1.03259
30.64142,1.73007,1.4592
37.54045,9.20426,1.47389
36.6503,2.3372,1.33414
34.01169,2.23838,1.45734
32.14625,3.26326,1.28057
34.3408,9.95275,1.33738
39.20973,5.78879,1.14692
38.66112,9.64509,1.10133
36.09538,1.52106,1.06024
33.85762,4.42985,1.11597
38.74082,6.33766,1.43706
38.86769,0.39689,1.19484
37.98286,2.18599,1.47144
36.15137,6.69857,1.30856
39.54684,8.68644,1.45109
33.31415,9.08108,1.28393
30.18368,9.7578,1.32474
33.73575,1.61164,1.11224
30.47518,3.50576,1.06931
36.1067,2.29612,1.16345
35.51409,2.17275,1.30768
35.7773,8.30745,1.05041
33.62601,5.99774,1.26559
31.56692,0.42898,1.48169
36.02038,3.77748,1.25578
39.49885,2.46972,1.11478
36.30676,2.62466,1.27997
35.13219,9.52592,1.04594
34.57181,4.75877,1.4371
30.83444,3.8317,1.12555
37.22205,9.04014,1.38352
36.2416,1.699,1.32805
35.93414,7.28068,1.26033
36.24651,2.27685,1.47025
38.15025,5.99133,1.40301
38.73819,7.52683,1.052
30.04913,6.60326,1.21231
35.2043,9.6344,1.10511
32.4146,3.54164,1.09112
32.04442,3.73006,1.19674
37.01668,4.91747,1.39693
35.25208,5.70627,1.13315
32.58855,9.92081,1.28699
32.9405,5.87989,1.22227
35.62596,2.25242,1.01657
30.55963,9.93299,1.46661
37.43895,8.81499,1.16381
38.4732,9.01837,1.01642
36.78914,9.02693,1.18754
36.17095,7.41372,1.38655
38.5737,5.96454,1.48502
31.90536,0.1478,1.2133
33.02556,5.56176,1.36725
37.74139,3.5096,1.48548
38.56345,7.42476,1.19655
33.19064,7.5049,1.36072
35.67661,5.52088,1.1302
35.49026,8.05591,1.06239
38.73985,7.23634,1.42125
31.17228,0.59198,1.20374
38.30853,0.56313,1.16535
38.03696,2.99001,1.36631
30.49644,8.98575,1.48549
31.01623,7.81353,1.46806
31.23653,3.042,1.00619
33.95687,9.79699,1.46095
36.95438,7.34457,1.38528
34.69363,9.7631,1.12699
35.30119,1.12308,1.16958
32.08661,0.12388,1.1756
30.65057,7.56522,1.2907
35.22379,3.86837,1.32899
37.90747,3.00884,1.48847
33.17955,6.70754,1.18845
38.36712,8.84736,1.08916
38.13733,2.58203,1.04732
31.78741,2.62052,1.28687
38.36336,5.37232,1.2001
30.72503,5.72247,1.11498
31.11955,3.67726,1.17359
37.63456,7.94417,1.48457
39.96858,0.13355,1.44644
30.11951,8.2582,1.17073
33.18719,3.90672,1.22269
30.90158,2.85854,1.1869
36.43954,8.39415,1.18889
30.44944,6.50216,1.07697
35.53236,5.59901,1.45089
35.2486,5.17123,1.12265
34.33703,8.37603,1.20195
37.29707,7.54919,1.22397
33.25714,7.73585,1.21667
31.96609,3.80112,1.26935
35.10774,2.08787,1.41045
31.65163,4.82006,1.48694
34.78144,3.01668,1.27433
36.5426,0.23348,1.43266
33.30116,9.21244,1.4096
37.70292,5.08271,1.02271
38.16531,0.46322,1.42198
31.16241,7.40407,1.48086
34.73689,1.1264,1.46882
31.25959,0.78148,1.0186
39.84875,6.23514,1.09893
35.98776,6.39108,1.40666
35.52146,8.36379,1.0092
37.94916,3.37695,1.08636
32.72683,0.93738,1.35383
31.98371,6.3864,1.10663
39.03232,1.64743,1.20141
32.68811,3.07932,1.25408
37.54468,0.29853,1.08789
37.08392,7.30901,1.33313
39.37369,1.37499,1.19514
31.3588,6.39261,1.16984
39.68982,9.25481,1.1294
33.74398,5.85768,1.43263
37.39146,5.77108,1.12299
33.96579,1.48534,1.33123
31.73026,6.68763,1.23489
30.38781,4.79081,1.29706
32.02694,1.25022,1.29531
31.44575,1.47995,1.12386
36.03681,6.35637,1.11501
38.69145,6.27745,1.21616
34.35708,4.4723,1.31572
32.22857,5.03686,1.27593
37.65102,0.75256,1.15115
32.39503,9.40559,1.41898
32.3661,4.97204,1.2486
38.96139,8.16365,1.2231
35.58074,4.17572,1.02487
35.14231,9.68608,1.15211
36.76829,9.49288,1.09009
38.82646,0.83695,1.3982
37.00098,4.09777,1.23015
37.83307,4.3165,1.17049
32.69947,0.67269,1.28801
31.86042,0.07913,1.20842
39.75171,9.11359,1.23766
37.93351,8.95243,1.32698
32.30776,6.71504,1.42245
39.7139,4.69975,1.36767
33.16667,0.26245,1.26885
38.80291,1.2955,1.32542
35.5996,2.71086,1.10169
33.19361,5.79462,1.29709
35.12469,9.28931,1.05216
33.81642,9.12101,1.01984
38.37901,9.29265,1.11242
32.98804,4.42603,1.42907
38.15001,7.75396,1.19096
39.23548,7.71788,1.11861
35.68949,0.76843,1.18691
34.07506,4.19733,1.07229
31.23769,9.00542,1.14534
33.85715,9.84794,1.19294
31.00569,9.57884,1.48449
32.41227,8.66518,1.32952
36.18849,9.54092,1.1682
33.57145,1.27581,1.37468
34.70107,7.62432,1.10917
39.29628,2.18866,1.3267
32.93787,1.70324,1.181
38.12752,2.19036,1.0795
30.61118,1.78412,1.46001
31.97528,9.46985,1.07946
31.33041,6.5108,1.30614
33.01287,3.85558,1.24074
35.27941,0.13275,1.01179
36.49683,2.50716,1.44565
32.12851,8.41458,1.23753
30.58274,8.05849,1.13143
36.58135,7.93874,1.24701
32.66007,0.80029,1.31486
33.70956,4.32136,1.016
32.66439,3.64722,1.42578
34.42896,4.06037,1.18783
35.64129,3.06541,1.36455
30.04579,4.49636,1.49022
30.60431,8.6333,1.31593
31.55704,7.35686,1.15403
38.95439,2.42885,1.34843
32.72213,5.12526,1.39501
31.39551,2.43542,1.38793
31.19841,8.87543,1.10264
39.24205,9.94696,1.21019
31.3309,1.13541,1.3281
36.07694,5.17937,1.01779
38.40691,6.0243,1.27157
30.86551,1.0455,1.03503
35.16465,8.17355,1.45677
37.35583,8.14486,1.38942
37.05243,2.74293,1.00046
39.78427,4.90946,1.30817
38.71063,8.39383,1.1126
37.39117,6.0335,1.44654
33.67581,3.60306,1.22324
37.7479,8.68117,1.17195
39.57106,0.24232,1.32382
33.21099,4.67633,1.41899
36.57083,8.65024,1.23488
32.30107,5.61051,1.0045
37.49033,6.84563,1.37634
39.98705,7.95407,1.48403
31.69119,1.25504,1.18588
38.83079,5.30185,1.38839
33.86179,4.54089,1.35543
38.97439,5.57797,1.00111
37.89376,7.80174,1.39313
35.47713,9.60306,1.40518
35.77237,7.40321,1.09151
35.45132,2.12623,1.3191
34.97067,1.81555,1.39347
39.35466,9.95208,1.44183
38.85865,8.44042,1.15866
37.92625,3.94666,1.45021
36.10513,0.64072,1.01568
39.83161,5.40977,1.21864
34.97343,2.49404,1.02563
38.92786,9.13487,1.25051
31.8175,0.3974,1.44839
35.73612,2.8648,1.146
32.55913,4.31602,1.28471
34.4817,5.87788,1.26666
35.15512,5.51384,1.26249
38.80884,8.7883,1.39534
38.66741,4.54423,1.48629
35.30986,4.54698,1.42548
39.30085,2.98564,1.06456
38.74453,2.89409,1.18283
39.23459,9.0721,1.20818
31.86463,3.57376,1.14587
37.77132,4.28502,1.41694
35.5344,5.38501,1.00132
31.56553,4.18378,1.23293
38.70729,3.503,1.34494
39.62922,8.96881,1.22396
36.62478,4.98215,1.08361
39.9551,2.9859,1.41163
33.06694,4.60545,1.04461
31.94351,7.24893,1.12857
32.20183,8.72278,1.39749
36.90323,6.87518,1.18582
30.575,8.9308,1.34199
32.7785,5.89962,1.39867
32.5809,7.85223,1.39968
36.66185,2.16138,1.20185
35.03351,2.62482,1.05056
36.01508,2.67757,1.09593
32.01349,6.09843,1.02776
37.68129,0.98785,1.13009
30.98545,8.3689,1.12314
33.68505,7.52934,1.49347
35.95347,1.78532,1.18583
32.80127,5.66185,1.18215
30.82568,8.03847,1.09458
32.65275,9.86368,1.20766
31.08535,9.49973,1.21838
33.35453,5.75818,1.33712
38.76538,1.14599,1.33705
35.45517,7.73262,1.0641
31.16276,9.91052,1.31195
37.69832,9.54725,1.41265
37.12602,2.53908,1.26177
32.43544,0.47699,1.07893
35.86978,1.70322,1.30543
30.98053,9.59005,1.21579
34.42597,1.79948,1.03596
32.99064,3.98577,1.30843
30.18417,8.126,1.34784
30.53509,5.47626,1.03179
30.52287,0.43756,1.06315
31.07756,1.3058,1.22243
36.20217,8.85054,1.29634
32.22797,4.03896,1.47733
32.76503,0.51761,1.11812
37.47022,5.25919,1.27993
30.71809,9.90301,1.3566
33.76652,1.47036,1.16709
35.75321,8.82443,1.41808
37.77591,9.62135,1.48259
34.57973,5.29463,1.02714
31.97225,6.53663,1.35752
31.71209,1.3532,1.15817
33.92408,5.65981,1.45812
34.47623,5.58623,1.34996
36.45012,3.91756,1.03047
32.11444,3.72178,1.26209
38.95287,8.99536,1.16288
31.39872,5.1013,1.25111
34.5802,0.80248,1.37207
38.11505,2.24488,1.32694
31.06587,5.74662,1.48641
32.01583,9.2134,1.09406
31.86028,8.32226,1.46946
37.13632,3.18959,1.4127
32.96812,4.92224,1.19954
30.45754,7.78409,1.32615
32.29566,6.68373,1.03773
32.37174,3.85822,1.13941
38.81847,8.39275,1.12518
30.97338,5.37023,1.07595
34.03522,7.97744,1.24258
39.59593,0.08225,1.27541
33.34066,0.43401,1.09496
31.99786,4.39353,1.00648
35.69391,6.73249,1.3035
30.37979,0.97992,1.05542
31.00859,9.50472,1.42986
39.23537,9.47892,1.23127
32.64864,1.67039,1.11257
31.48566,6.74504,1.43994
39.08451,5.57134,1.4221
39.90759,4.62106,1.36627
31.55451,4.89174,1.09726
31.36484,3.28519,1.12101
36.44586,4.78188,1.30883
39.57192,5.7291,1.09343
35.79933,6.01598,1.17875
30.7201,2.7691,1.15985
30.59622,2.70169,1.3048
36.4989,6.29525,1.42557
33.51078,4.19766,1.18836
31.69303,6.60616,1.12313
35.84167,2.45241,1.19077
34.92301,9.20499,1.4534
30.19625,6.10059,1.03867
30.88519,2.61104,1.21178
39.43331,1.17871,1.18598
39.16317,4.78134,1.07395
37.52593,9.16562,1.12288
34.83453,8.91308,1.4695
31.36983,5.53074,1.2345
33.61122,1.56544,1.43494
39.56899,6.34539,1.35609
37.62299,5.72891,1.21687
31.4243,2.60659,1.37616
34.11219,4.876,1.21143
37.03363,9.75077,1.49745
38.24656,8.30973,1.1911
35.82993,1.57597,1.08551
32.25003,6.98315,1.09346
38.19464,1.94995,1.39827
34.72562,6.35763,1.48672
39.31375,8.35734,1.1735
33.78263,6.30768,1.00685
38.1181,5.46708,1.10515
39.62051,6.96505,1.09892
36.27439,6.40231,1.31377
38.59212,4.12143,1.27752
31.61625,1.3015,1.42551
33.36588,3.15999,1.04602
37.89165,4.98957,1.021
31.50929,6.01722,1.36616
39.4776,9.30937,1.3406
39.20006,1.99191,1.2214
32.16313,3.75768,1.03535
32.7926,4.78872,1.05782
32.71189,7.24107,1.22684
33.89516,5.23408,1.0225
30.33464,4.06229,1.25871
33.02806,8.05837,1.38942
36.72147,4.81361,1.06626
30.30591,2.78668,1.35597
32.16707,2.53528,1.14097
39.80509,1.63519,1.45963
31.86378,9.3296,1.21893
37.47884,1.15226,1.42781
35.80682,6.93895,1.41794
31.26087,7.37232,1.10881
30.659,3.14145,1.08589
35.469,6.03569,1.13314
31.93177,1.35921,1.3731
37.1891,8.73812,1.45603
35.61124,7.53991,1.42163
38.58103,6.01636,1.33852
30.37586,6.45773,1.46877
32.69382,2.65261,1.43121
32.18823,5.63509,1.27072
39.65674,7.82941,1.47586
36.78336,3.8684,1.24532
38.84905,8.26929,1.24321
38.07015,9.64955,1.26409
30.34824,7.37966,1.2839
38.68945,9.13117,1.29341
33.15917,1.53253,1.03891
38.05119,5.25756,1.13434
36.54898,0.11839,1.34913
38.43612,7.6071,1.427
39.54758,1.84667,1.3456
34.49488,5.9974,1.35437
35.55689,1.66287,1.40623
38.06015,4.80507,1.4226
36.79378,7.28305,1.28386
34.71574,4.72173,1.43469
38.02674,2.58396,1.18962
30.82897,5.02818,1.19547
31.28261,8.75878,1.29322
34.98075,4.92058,1.40791
34.20462,1.47077,1.43236
36.88422,4.53769,1.3022
32.59457,3.08369,1.32289
37.03646,3.3022,1.34636
32.4345,5.26786,1.23855
35.87711,5.60429,1.41846
38.77581,1.81657,1.07309
36.24374,8.84453,1.21254
34.19495,0.05543,1.48385
36.90381,2.29237,1.4437
38.93603,2.54519,1.42679
38.71746,6.85611,1.17798
34.66026,7.70667,1.01237
38.79368,7.99419,1.1083
38.77079,5.52391,1.25054
32.15135,4.81845,1.20105
37.89266,8.74631,1.08633
31.86746,4.74332,1.12233
35.67195,5.04911,1.43568
34.656,4.48431,1.36193
36.40567,7.14808,1.34005
39.61691,0.93956,1.0671
31.07733,8.10965,1.40264
36.16703,9.05271,1.35508
38.88225,3.8071,1.01172
39.40269,0.84434,1.48969
32.65028,6.6758,1.03683
36.45069,6.69957,1.25097
35.79218,7.8046,1.38882
36.68036,5.82505,1.34336
36.08227,9.35713,1.39845
34.54552,0.68969,1.07225
38.94485,9.89903,1.4111
38.67652,5.33181,1.4216
36.08489,6.93631,1.11386
35.37332,1.91995,1.46441
39.9472,1.241,1.38437
36.29216,6.78354,1.15766
38.48634,9.74184,1.47982
32.27969,2.5582,1.42036
34.24488,9.99495,1.0445
32.58129,6.24529,1.44894
36.61529,9.92182,1.17648
37.12832,9.32666,1.43877
39.33592,7.39277,1.01693
32.72042,5.02724,1.33863
32.10295,1.422,1.00213
33.38651,7.61284,1.38781
39.37645,4.01127,1.45511
30.80081,3.49425,1.15186
33.62597,4.94786,1.00365
36.0943,1.15522,1.47933
37.89404,4.75468,1.0398
38.18828,7.25711,1.2918
35.72393,8.18269,1.30896
39.35794,5.8001,1.06223
33.1849,9.70045,1.16785
30.38872,9.70039,1.20211
39.64321,6.07777,1.40832
39.72134,1.39163,1.03535
37.19399,4.33443,1.22566
37.05498,0.70782,1.28938
30.08102,3.58364,1.24109
38.60055,8.32649,1.44856
35.97092,9.83193,1.18353
34.26671,7.12202,1.25066
32.82541,5.25434,1.22303
31.73122,5.31661,1.49318
36.07987,2.96758,1.32684
31.74711,7.66803,1.17963
35.77184,5.04869,1.03317
34.56479,9.1102,1.45879
34.80782,6.68928,1.08503
38.49801,4.88136,1.21455
35.07984,8.83011,1.04312
36.41184,5.44592,1.41593
34.64445,7.56545,1.49153
32.4515,3.86052,1.38343
32.63626,9.68539,1.40139
36.20313,7.25709,1.05109
36.86752,7.9985,1.48377
38.7561,5.79792,1.24611
31.99096,5.72519,1.43217
35.60486,6.69085,1.477
37.86485,2.94408,1.47181
38.0557,0.27371,1.40028
33.60979,2.17039,1.28434
31.32678,2.65148,1.09173
36.41663,8.54111,1.41099
31.7871,5.20127,1.44605
30.38246,2.28423,1.12104
